Respondent,LanguageWorkedWith
11954,Other(s):
11955,Bash/Shell/PowerShell
11955,Java
11955,Python
11956,HTML/CSS
11956,JavaScript
11956,Objective-C
11956,PHP
11956,Swift
11957,Bash/Shell/PowerShell
11957,C#
11957,HTML/CSS
11957,JavaScript
11957,PHP
11957,Python
11957,SQL
11958,Bash/Shell/PowerShell
11958,C#
11958,HTML/CSS
11958,Python
11958,SQL
11958,TypeScript
11958,VBA
11958,Other(s):
11960,Go
11960,Kotlin
11960,Scala
11964,JavaScript
11964,Python
11964,SQL
11965,Bash/Shell/PowerShell
11965,C#
11965,SQL
11965,TypeScript
11966,C#
11967,JavaScript
11967,Python
11971,Bash/Shell/PowerShell
11971,C#
11971,HTML/CSS
11971,JavaScript
11971,PHP
11971,Python
11971,SQL
11972,HTML/CSS
11972,Java
11972,JavaScript
11973,C#
11973,Java
11973,R
11973,SQL
11974,HTML/CSS
11974,Java
11974,JavaScript
11974,PHP
11974,SQL
11976,C++
11976,Java
11976,Swift
11977,Elixir
11977,JavaScript
11977,Ruby
11978,HTML/CSS
11978,Java
11978,JavaScript
11978,SQL
11980,Bash/Shell/PowerShell
11980,HTML/CSS
11980,Java
11980,JavaScript
11980,Python
11980,SQL
11984,Bash/Shell/PowerShell
11984,C#
11984,HTML/CSS
11984,JavaScript
11984,SQL
11984,TypeScript
11986,C#
11986,HTML/CSS
11986,JavaScript
11986,SQL
11987,Go
11987,HTML/CSS
11987,JavaScript
11987,Python
11987,SQL
11987,TypeScript
11988,C#
11988,HTML/CSS
11988,JavaScript
11988,SQL
11988,TypeScript
11989,HTML/CSS
11989,JavaScript
11989,PHP
11989,SQL
11989,Other(s):
11990,Go
11990,HTML/CSS
11990,JavaScript
11990,Python
11990,SQL
11994,Bash/Shell/PowerShell
11994,HTML/CSS
11994,JavaScript
11994,Python
11994,SQL
11999,Bash/Shell/PowerShell
11999,C#
11999,SQL
12000,HTML/CSS
12000,JavaScript
12000,SQL
12000,Other(s):
12002,Bash/Shell/PowerShell
12002,HTML/CSS
12002,Java
12002,JavaScript
12002,Python
12002,Scala
12002,SQL
12004,HTML/CSS
12004,JavaScript
12004,PHP
12008,Bash/Shell/PowerShell
12008,C#
12008,HTML/CSS
12008,JavaScript
12008,SQL
12011,Java
12011,JavaScript
12011,SQL
12014,Bash/Shell/PowerShell
12014,C
12014,C#
12014,HTML/CSS
12014,JavaScript
12014,PHP
12014,Python
12014,SQL
12015,HTML/CSS
12015,Java
12015,JavaScript
12015,Python
12015,TypeScript
12021,HTML/CSS
12021,JavaScript
12023,C#
12023,HTML/CSS
12023,JavaScript
12023,PHP
12023,Python
12023,SQL
12023,TypeScript
12023,VBA
12024,HTML/CSS
12024,JavaScript
12024,Ruby
12024,SQL
12025,Java
12025,JavaScript
12025,SQL
12025,TypeScript
12026,Clojure
12026,Go
12026,HTML/CSS
12026,Java
12026,JavaScript
12026,Python
12026,SQL
12026,TypeScript
12027,Java
12031,C#
12031,HTML/CSS
12031,Java
12031,JavaScript
12034,HTML/CSS
12034,JavaScript
12034,PHP
12034,Python
12034,SQL
12035,HTML/CSS
12035,Java
12035,JavaScript
12035,Kotlin
12038,Bash/Shell/PowerShell
12038,HTML/CSS
12038,Java
12038,PHP
12038,SQL
12042,HTML/CSS
12042,JavaScript
12042,PHP
12042,SQL
12042,Other(s):
12043,C#
12043,HTML/CSS
12043,TypeScript
12044,Bash/Shell/PowerShell
12044,HTML/CSS
12044,JavaScript
12044,Python
12044,SQL
12048,Bash/Shell/PowerShell
12048,C#
12048,HTML/CSS
12048,JavaScript
12048,PHP
12048,SQL
12048,TypeScript
12048,Other(s):
12049,C#
12049,HTML/CSS
12049,SQL
12050,C++
12050,C#
12050,HTML/CSS
12050,Java
12050,JavaScript
12050,Ruby
12050,TypeScript
12053,C#
12053,SQL
12053,VBA
12054,Bash/Shell/PowerShell
12054,C
12054,HTML/CSS
12054,JavaScript
12054,PHP
12054,SQL
12059,C#
12059,HTML/CSS
12059,SQL
12062,C#
12062,HTML/CSS
12062,Java
12062,JavaScript
12062,Objective-C
12062,PHP
12062,SQL
12062,Swift
12067,HTML/CSS
12067,JavaScript
12067,Python
12067,SQL
12067,TypeScript
12073,Kotlin
12074,Bash/Shell/PowerShell
12074,HTML/CSS
12074,Java
12074,JavaScript
12074,Python
12074,Other(s):
12075,Bash/Shell/PowerShell
12075,C#
12075,HTML/CSS
12075,JavaScript
12075,SQL
12075,TypeScript
12076,Bash/Shell/PowerShell
12076,Java
12076,Python
12076,SQL
12079,Java
12079,Objective-C
12079,SQL
12079,Other(s):
12081,Bash/Shell/PowerShell
12081,HTML/CSS
12081,JavaScript
12081,SQL
12081,Other(s):
12083,C#
12083,HTML/CSS
12083,Java
12083,JavaScript
12083,PHP
12083,Python
12083,SQL
12083,TypeScript
12087,HTML/CSS
12087,JavaScript
12087,Ruby
12087,SQL
12087,TypeScript
12091,Bash/Shell/PowerShell
12091,C
12091,C++
12091,Python
12091,Rust
12093,C#
12093,Java
12093,JavaScript
12093,SQL
12094,Go
12094,HTML/CSS
12094,Java
12094,Python
12096,HTML/CSS
12096,Java
12096,JavaScript
12096,PHP
12096,SQL
12096,VBA
12097,C#
12097,Java
12097,Kotlin
12097,Swift
12102,Bash/Shell/PowerShell
12102,HTML/CSS
12102,JavaScript
12102,PHP
12102,SQL
12103,Bash/Shell/PowerShell
12103,C#
12103,Python
12103,SQL
12104,Bash/Shell/PowerShell
12104,C#
12104,SQL
12107,Java
12107,JavaScript
12107,SQL
12108,HTML/CSS
12108,JavaScript
12108,PHP
12108,SQL
12109,C
12109,SQL
12109,Other(s):
12115,C
12115,C++
12115,C#
12115,HTML/CSS
12115,JavaScript
12115,PHP
12115,SQL
12117,Bash/Shell/PowerShell
12117,HTML/CSS
12117,Python
12117,R
12117,SQL
12119,Bash/Shell/PowerShell
12119,Java
12119,SQL
12124,Bash/Shell/PowerShell
12124,HTML/CSS
12124,JavaScript
12124,TypeScript
12125,HTML/CSS
12125,JavaScript
12125,PHP
12125,TypeScript
12129,Bash/Shell/PowerShell
12129,C#
12129,F#
12129,HTML/CSS
12129,JavaScript
12129,Ruby
12129,SQL
12129,TypeScript
12129,WebAssembly
12131,Bash/Shell/PowerShell
12131,SQL
12132,Bash/Shell/PowerShell
12132,C++
12132,C#
12132,TypeScript
12133,HTML/CSS
12133,Java
12133,JavaScript
12133,Ruby
12135,C++
12135,HTML/CSS
12135,Java
12135,JavaScript
12136,Dart
12136,Go
12136,HTML/CSS
12136,Java
12136,JavaScript
12136,PHP
12136,Ruby
12136,SQL
12140,C#
12140,HTML/CSS
12140,JavaScript
12140,PHP
12140,Python
12140,SQL
12140,TypeScript
12142,Assembly
12142,HTML/CSS
12142,JavaScript
12142,R
12142,Ruby
12144,C#
12144,JavaScript
12144,Ruby
12146,Bash/Shell/PowerShell
12146,JavaScript
12146,Python
12147,C#
12147,JavaScript
12147,SQL
12151,Bash/Shell/PowerShell
12151,C#
12151,Go
12151,HTML/CSS
12151,Java
12151,JavaScript
12151,Python
12151,SQL
12152,Bash/Shell/PowerShell
12152,C++
12152,C#
12152,HTML/CSS
12152,Java
12152,JavaScript
12152,SQL
12157,HTML/CSS
12157,JavaScript
12160,Bash/Shell/PowerShell
12160,C#
12160,HTML/CSS
12160,JavaScript
12160,SQL
12160,VBA
12161,Bash/Shell/PowerShell
12161,HTML/CSS
12161,JavaScript
12161,PHP
12161,Python
12161,SQL
12162,Bash/Shell/PowerShell
12162,C++
12162,HTML/CSS
12162,Java
12162,Objective-C
12162,PHP
12162,SQL
12162,Swift
12167,Java
12167,JavaScript
12167,SQL
12167,TypeScript
12169,Bash/Shell/PowerShell
12169,C++
12169,Java
12169,Python
12170,Bash/Shell/PowerShell
12170,C++
12170,HTML/CSS
12170,JavaScript
12170,Python
12171,C
12171,C++
12171,HTML/CSS
12171,Java
12171,JavaScript
12171,Python
12173,Assembly
12173,C
12173,C#
12173,Erlang
12173,F#
12173,HTML/CSS
12173,Java
12173,Python
12173,SQL
12174,Elixir
12174,F#
12174,HTML/CSS
12174,JavaScript
12174,Python
12174,Other(s):
12176,C
12180,Java
12180,JavaScript
12180,Kotlin
12180,PHP
12180,SQL
12180,Other(s):
12183,HTML/CSS
12183,JavaScript
12183,PHP
12183,Python
12183,SQL
12183,Other(s):
12185,C
12185,C++
12185,Java
12185,JavaScript
12185,PHP
12185,Python
12185,SQL
12186,HTML/CSS
12186,Java
12186,JavaScript
12186,Ruby
12188,Bash/Shell/PowerShell
12188,Java
12188,Rust
12188,Scala
12190,Bash/Shell/PowerShell
12190,C++
12190,Clojure
12190,Dart
12190,HTML/CSS
12190,Java
12190,JavaScript
12190,Python
12190,Rust
12190,Swift
12190,TypeScript
12192,Clojure
12192,Python
12193,Bash/Shell/PowerShell
12193,C
12193,C++
12193,C#
12193,Python
12195,HTML/CSS
12195,Java
12195,Python
12196,JavaScript
12196,Python
12196,Scala
12196,SQL
12196,TypeScript
12197,Bash/Shell/PowerShell
12197,Clojure
12197,Go
12197,HTML/CSS
12197,Java
12197,JavaScript
12197,Kotlin
12197,Python
12197,SQL
12200,HTML/CSS
12200,JavaScript
12200,PHP
12200,Python
12201,Bash/Shell/PowerShell
12201,C#
12201,Java
12201,JavaScript
12201,SQL
12202,Java
12202,Python
12202,SQL
12212,C++
12212,PHP
12224,Bash/Shell/PowerShell
12224,C#
12224,Clojure
12224,Go
12224,HTML/CSS
12224,Java
12224,JavaScript
12224,Python
12224,Ruby
12224,Scala
12224,TypeScript
12226,Bash/Shell/PowerShell
12226,Java
12226,JavaScript
12226,Python
12226,Scala
12226,SQL
12227,Java
12230,Assembly
12230,Bash/Shell/PowerShell
12230,C
12230,Go
12230,HTML/CSS
12230,Java
12230,JavaScript
12230,PHP
12230,Python
12230,SQL
12230,TypeScript
12231,Bash/Shell/PowerShell
12231,HTML/CSS
12231,JavaScript
12231,PHP
12231,SQL
12231,TypeScript
12234,Go
12234,HTML/CSS
12234,Java
12234,JavaScript
12234,Kotlin
12236,Bash/Shell/PowerShell
12236,Elixir
12236,HTML/CSS
12236,JavaScript
12236,Python
12236,SQL
12237,Java
12237,Python
12238,C#
12238,SQL
12239,Bash/Shell/PowerShell
12239,C#
12239,HTML/CSS
12239,JavaScript
12239,SQL
12240,C#
12240,F#
12240,SQL
12241,C#
12241,HTML/CSS
12241,JavaScript
12241,SQL
12242,Bash/Shell/PowerShell
12242,C#
12242,HTML/CSS
12242,Java
12242,JavaScript
12242,SQL
12242,TypeScript
12243,Bash/Shell/PowerShell
12243,C#
12243,HTML/CSS
12243,Java
12243,JavaScript
12243,Python
12243,Scala
12243,SQL
12244,Assembly
12244,Bash/Shell/PowerShell
12244,C++
12244,C#
12244,HTML/CSS
12244,Java
12244,JavaScript
12244,PHP
12244,Ruby
12244,SQL
12244,VBA
12244,Other(s):
12246,C
12246,Go
12246,HTML/CSS
12246,JavaScript
12246,PHP
12246,Python
12246,SQL
12248,Java
12248,JavaScript
12248,SQL
12250,Bash/Shell/PowerShell
12250,C++
12250,C#
12250,HTML/CSS
12250,Java
12250,JavaScript
12250,Python
12250,SQL
12250,TypeScript
12252,HTML/CSS
12252,JavaScript
12252,Ruby
12252,SQL
12255,Bash/Shell/PowerShell
12255,Java
12255,SQL
12255,TypeScript
12259,Java
12259,JavaScript
12259,Kotlin
12259,SQL
12261,Assembly
12261,Bash/Shell/PowerShell
12261,C
12261,C++
12261,C#
12261,HTML/CSS
12261,Java
12261,JavaScript
12261,PHP
12262,C#
12262,HTML/CSS
12262,Java
12262,JavaScript
12262,PHP
12262,SQL
12265,C#
12265,HTML/CSS
12265,JavaScript
12265,SQL
12265,TypeScript
12266,Ruby
12268,C#
12268,HTML/CSS
12268,JavaScript
12268,PHP
12268,SQL
12273,HTML/CSS
12273,JavaScript
12273,TypeScript
12276,Bash/Shell/PowerShell
12276,C#
12276,HTML/CSS
12276,JavaScript
12276,PHP
12276,SQL
12276,TypeScript
12278,Bash/Shell/PowerShell
12278,C
12278,C++
12278,C#
12278,Go
12278,JavaScript
12278,Python
12281,HTML/CSS
12281,JavaScript
12281,PHP
12281,SQL
12281,TypeScript
12282,Java
12282,JavaScript
12282,Scala
12284,C#
12284,HTML/CSS
12284,JavaScript
12284,SQL
12284,TypeScript
12287,HTML/CSS
12287,JavaScript
12287,Python
12288,HTML/CSS
12288,Java
12288,JavaScript
12288,SQL
12288,TypeScript
12291,C#
12291,HTML/CSS
12291,JavaScript
12291,PHP
12291,Python
12291,SQL
12291,TypeScript
12291,Other(s):
12292,C++
12292,C#
12292,HTML/CSS
12292,JavaScript
12292,SQL
12293,C
12293,C++
12293,HTML/CSS
12293,Java
12293,JavaScript
12293,TypeScript
12296,C#
12302,Bash/Shell/PowerShell
12302,Python
12302,Other(s):
12303,C#
12303,HTML/CSS
12303,JavaScript
12303,SQL
12304,C#
12304,JavaScript
12306,Java
12306,Kotlin
12309,Bash/Shell/PowerShell
12309,HTML/CSS
12309,JavaScript
12309,PHP
12309,Python
12309,SQL
12309,VBA
12311,Bash/Shell/PowerShell
12311,C
12311,HTML/CSS
12311,JavaScript
12311,Python
12311,TypeScript
12314,C#
12314,HTML/CSS
12314,JavaScript
12314,TypeScript
12317,Bash/Shell/PowerShell
12317,C
12317,C++
12317,C#
12317,HTML/CSS
12317,JavaScript
12317,PHP
12317,Python
12317,Other(s):
12320,C#
12320,Go
12320,HTML/CSS
12320,JavaScript
12320,SQL
12322,Bash/Shell/PowerShell
12322,HTML/CSS
12322,JavaScript
12322,PHP
12322,Python
12322,SQL
12323,Python
12323,Other(s):
12324,Assembly
12324,Bash/Shell/PowerShell
12324,C
12324,C++
12324,HTML/CSS
12324,Java
12324,JavaScript
12324,Python
12324,Swift
12324,TypeScript
12325,C#
12325,HTML/CSS
12325,SQL
12325,VBA
12325,Other(s):
12327,Bash/Shell/PowerShell
12327,C#
12327,Go
12327,HTML/CSS
12327,Java
12327,Python
12332,Java
12332,Python
12332,SQL
12336,HTML/CSS
12336,Java
12336,JavaScript
12336,Python
12336,SQL
12336,VBA
12337,C#
12340,JavaScript
12340,PHP
12340,SQL
12343,Bash/Shell/PowerShell
12343,C#
12343,HTML/CSS
12343,Java
12343,JavaScript
12343,PHP
12343,SQL
12343,Other(s):
12346,HTML/CSS
12346,PHP
12346,Python
12346,SQL
12347,C#
12347,HTML/CSS
12347,JavaScript
12347,PHP
12347,SQL
12347,TypeScript
12350,Bash/Shell/PowerShell
12350,HTML/CSS
12350,JavaScript
12350,Python
12354,C++
12354,HTML/CSS
12354,Java
12354,JavaScript
12354,PHP
12354,Python
12354,R
12354,Scala
12354,SQL
12355,C#
12355,HTML/CSS
12355,Java
12355,JavaScript
12355,Objective-C
12355,SQL
12355,Swift
12355,VBA
12360,HTML/CSS
12360,Java
12360,JavaScript
12360,SQL
12360,TypeScript
12361,Bash/Shell/PowerShell
12361,C#
12361,VBA
12362,HTML/CSS
12362,JavaScript
12362,Objective-C
12362,PHP
12362,Python
12365,Go
12365,Python
12365,Ruby
12365,SQL
12367,HTML/CSS
12367,JavaScript
12367,Python
12367,Ruby
12367,SQL
12367,TypeScript
12370,Bash/Shell/PowerShell
12370,HTML/CSS
12370,Java
12370,JavaScript
12370,Ruby
12370,SQL
12370,TypeScript
12371,C
12371,HTML/CSS
12371,Java
12371,JavaScript
12371,PHP
12371,SQL
12371,Swift
12373,Python
12373,SQL
12374,C#
12374,HTML/CSS
12374,JavaScript
12374,SQL
12374,Other(s):
12375,HTML/CSS
12375,JavaScript
12375,PHP
12375,Python
12375,Ruby
12375,SQL
12375,TypeScript
12377,Bash/Shell/PowerShell
12377,C++
12377,Go
12377,Python
12377,SQL
12377,VBA
12378,C#
12378,HTML/CSS
12378,JavaScript
12378,SQL
12378,TypeScript
12380,C#
12380,Objective-C
12380,Python
12380,Ruby
12380,Swift
12384,Bash/Shell/PowerShell
12384,Go
12384,JavaScript
12384,Python
12384,Ruby
12386,Bash/Shell/PowerShell
12386,HTML/CSS
12386,Java
12386,JavaScript
12386,PHP
12386,Ruby
12386,SQL
12386,TypeScript
12387,C++
12387,C#
12387,HTML/CSS
12387,JavaScript
12387,Kotlin
12387,PHP
12387,SQL
12388,C
12388,C++
12388,Python
12388,SQL
12390,Bash/Shell/PowerShell
12390,HTML/CSS
12390,JavaScript
12390,PHP
12394,C#
12394,HTML/CSS
12394,JavaScript
12394,SQL
12394,Swift
12396,Java
12396,SQL
12401,HTML/CSS
12401,JavaScript
12401,TypeScript
12402,Assembly
12402,C++
12402,Elixir
12402,Go
12402,Java
12402,JavaScript
12402,Objective-C
12403,Bash/Shell/PowerShell
12403,HTML/CSS
12403,JavaScript
12403,Python
12403,SQL
12403,Swift
12405,Kotlin
12405,Swift
12405,Other(s):
12408,Bash/Shell/PowerShell
12408,C#
12408,HTML/CSS
12408,Java
12408,JavaScript
12408,Python
12408,TypeScript
12409,Bash/Shell/PowerShell
12409,HTML/CSS
12409,JavaScript
12409,Python
12410,Bash/Shell/PowerShell
12410,HTML/CSS
12410,Java
12410,JavaScript
12410,PHP
12410,R
12410,SQL
12410,TypeScript
12412,HTML/CSS
12412,Java
12412,JavaScript
12412,SQL
12412,Swift
12414,Java
12414,JavaScript
12414,Ruby
12420,HTML/CSS
12420,JavaScript
12420,PHP
12420,TypeScript
12422,Bash/Shell/PowerShell
12422,HTML/CSS
12422,Java
12422,JavaScript
12422,Kotlin
12422,Python
12422,SQL
12424,Objective-C
12424,Swift
12426,Bash/Shell/PowerShell
12426,Dart
12426,HTML/CSS
12426,Java
12426,JavaScript
12426,PHP
12426,SQL
12429,C#
12429,HTML/CSS
12429,JavaScript
12429,SQL
12429,VBA
12430,Java
12430,Kotlin
12434,Java
12434,JavaScript
12434,Python
12434,R
12434,SQL
12435,Bash/Shell/PowerShell
12435,C
12435,C++
12435,C#
12435,HTML/CSS
12435,Java
12435,JavaScript
12435,Kotlin
12435,Python
12435,TypeScript
12437,C#
12437,Java
12437,TypeScript
12438,Bash/Shell/PowerShell
12438,C#
12438,Python
12441,Bash/Shell/PowerShell
12441,C#
12441,HTML/CSS
12441,JavaScript
12441,Python
12442,Go
12442,HTML/CSS
12442,JavaScript
12442,Python
12443,C#
12443,Go
12443,SQL
12443,TypeScript
12444,C
12444,Java
12444,Objective-C
12444,Python
12444,Swift
12446,Go
12446,HTML/CSS
12446,JavaScript
12446,Ruby
12447,Bash/Shell/PowerShell
12447,HTML/CSS
12447,Java
12447,JavaScript
12447,Kotlin
12447,Python
12447,Ruby
12447,SQL
12447,Swift
12448,C#
12448,HTML/CSS
12448,JavaScript
12448,SQL
12448,TypeScript
12452,C#
12452,TypeScript
12453,C#
12453,HTML/CSS
12453,JavaScript
12453,Python
12453,R
12453,Scala
12453,SQL
12454,HTML/CSS
12454,JavaScript
12454,Objective-C
12454,Swift
12454,Other(s):
12456,HTML/CSS
12456,Java
12456,JavaScript
12456,SQL
12457,Bash/Shell/PowerShell
12457,HTML/CSS
12457,Java
12457,JavaScript
12457,Python
12457,SQL
12458,C#
12458,HTML/CSS
12458,Java
12458,JavaScript
12458,Kotlin
12458,Scala
12458,SQL
12462,Java
12462,Other(s):
12463,Bash/Shell/PowerShell
12463,Go
12463,HTML/CSS
12463,Java
12463,JavaScript
12463,PHP
12463,SQL
12463,TypeScript
12465,C++
12465,Python
12466,Elixir
12466,HTML/CSS
12466,Java
12466,JavaScript
12466,PHP
12466,SQL
12466,Swift
12466,TypeScript
12467,Java
12467,PHP
12467,Other(s):
12468,Bash/Shell/PowerShell
12468,HTML/CSS
12468,JavaScript
12468,SQL
12469,Bash/Shell/PowerShell
12469,C#
12469,HTML/CSS
12469,JavaScript
12469,SQL
12469,TypeScript
12470,Bash/Shell/PowerShell
12470,C#
12470,HTML/CSS
12470,Java
12470,JavaScript
12470,Python
12470,Ruby
12470,SQL
12470,Other(s):
12475,Dart
12475,HTML/CSS
12475,JavaScript
12475,PHP
12475,SQL
12476,HTML/CSS
12476,Java
12476,JavaScript
12476,PHP
12476,Python
12476,Scala
12476,TypeScript
12481,Bash/Shell/PowerShell
12481,C#
12481,HTML/CSS
12481,JavaScript
12481,SQL
12483,Bash/Shell/PowerShell
12483,Go
12483,Java
12483,Ruby
12483,SQL
12485,Assembly
12485,C
12485,C++
12485,C#
12485,HTML/CSS
12485,Python
12485,Rust
12485,Other(s):
12494,C
12494,Go
12494,HTML/CSS
12494,Java
12494,JavaScript
12494,Objective-C
12494,PHP
12494,Python
12494,SQL
12494,Swift
12494,TypeScript
12495,Bash/Shell/PowerShell
12495,HTML/CSS
12495,JavaScript
12495,PHP
12495,Ruby
12495,SQL
12495,TypeScript
12495,VBA
12497,C#
12497,HTML/CSS
12497,JavaScript
12497,SQL
12503,C
12503,C++
12503,C#
12503,HTML/CSS
12503,Java
12503,JavaScript
12503,Python
12504,C++
12504,C#
12504,HTML/CSS
12504,JavaScript
12504,SQL
12504,TypeScript
12504,Other(s):
12507,Java
12507,JavaScript
12507,Kotlin
12509,Java
12509,Python
12509,SQL
12511,C++
12511,C#
12511,JavaScript
12511,SQL
12513,Bash/Shell/PowerShell
12513,HTML/CSS
12513,Java
12513,JavaScript
12513,SQL
12516,Bash/Shell/PowerShell
12516,C#
12516,Java
12516,JavaScript
12516,Scala
12520,Go
12520,HTML/CSS
12520,JavaScript
12520,Ruby
12520,TypeScript
12521,C++
12522,Java
12522,Python
12523,C++
12525,Java
12525,JavaScript
12525,TypeScript
12526,HTML/CSS
12526,JavaScript
12526,Python
12526,SQL
12528,Bash/Shell/PowerShell
12528,C
12528,C++
12528,C#
12528,HTML/CSS
12528,Java
12528,JavaScript
12528,Kotlin
12528,PHP
12528,Python
12528,Ruby
12528,SQL
12528,TypeScript
12529,HTML/CSS
12529,JavaScript
12529,PHP
12529,Python
12529,SQL
12529,TypeScript
12534,C
12534,C++
12534,C#
12534,HTML/CSS
12534,JavaScript
12534,SQL
12534,VBA
12535,Assembly
12535,Bash/Shell/PowerShell
12535,C
12535,C++
12535,C#
12535,HTML/CSS
12535,Java
12535,JavaScript
12535,PHP
12535,SQL
12535,TypeScript
12535,VBA
12538,Python
12540,HTML/CSS
12540,JavaScript
12540,TypeScript
12541,Bash/Shell/PowerShell
12541,C#
12541,HTML/CSS
12541,JavaScript
12541,SQL
12541,TypeScript
12542,C#
12542,HTML/CSS
12542,JavaScript
12542,TypeScript
12549,Bash/Shell/PowerShell
12549,C#
12549,SQL
12550,C#
12550,HTML/CSS
12550,JavaScript
12550,TypeScript
12553,Bash/Shell/PowerShell
12553,HTML/CSS
12553,Java
12553,JavaScript
12553,Python
12553,SQL
12553,Swift
12554,Bash/Shell/PowerShell
12554,C#
12554,HTML/CSS
12554,JavaScript
12554,SQL
12554,TypeScript
12560,Bash/Shell/PowerShell
12560,C#
12560,HTML/CSS
12560,Python
12562,Bash/Shell/PowerShell
12562,HTML/CSS
12562,Java
12562,JavaScript
12562,TypeScript
12570,Bash/Shell/PowerShell
12570,C#
12570,HTML/CSS
12570,Java
12570,JavaScript
12570,Kotlin
12570,Python
12570,SQL
12571,C#
12571,HTML/CSS
12571,JavaScript
12571,SQL
12574,Bash/Shell/PowerShell
12574,C
12574,HTML/CSS
12574,Java
12574,JavaScript
12574,Objective-C
12574,SQL
12575,Bash/Shell/PowerShell
12575,HTML/CSS
12575,JavaScript
12575,PHP
12575,TypeScript
12577,C
12577,C++
12577,C#
12577,HTML/CSS
12577,Java
12577,JavaScript
12577,Other(s):
12579,JavaScript
12579,Python
12579,SQL
12580,C#
12580,Java
12580,JavaScript
12580,Objective-C
12580,SQL
12580,Swift
12581,C#
12581,Java
12581,JavaScript
12581,Python
12584,C#
12584,HTML/CSS
12584,Java
12584,JavaScript
12584,Python
12584,SQL
12584,Swift
12586,C#
12586,HTML/CSS
12586,Java
12586,JavaScript
12586,Python
12586,SQL
12586,VBA
12589,Bash/Shell/PowerShell
12589,HTML/CSS
12589,JavaScript
12589,TypeScript
12590,Java
12590,Kotlin
12590,Objective-C
12590,Ruby
12590,Swift
12593,Bash/Shell/PowerShell
12593,C++
12593,C#
12593,HTML/CSS
12593,Python
12593,SQL
12593,TypeScript
12593,WebAssembly
12596,HTML/CSS
12596,Java
12596,JavaScript
12596,SQL
12596,VBA
12601,Bash/Shell/PowerShell
12601,C
12601,C++
12601,HTML/CSS
12601,Java
12601,JavaScript
12601,PHP
12601,SQL
12602,Bash/Shell/PowerShell
12602,Go
12602,JavaScript
12602,Python
12604,C#
12605,C#
12605,HTML/CSS
12605,JavaScript
12605,SQL
12605,Swift
12607,Bash/Shell/PowerShell
12607,HTML/CSS
12607,JavaScript
12607,SQL
12607,TypeScript
12608,C#
12608,HTML/CSS
12608,SQL
12615,Bash/Shell/PowerShell
12615,C#
12615,SQL
12615,TypeScript
12616,Bash/Shell/PowerShell
12616,HTML/CSS
12616,Java
12616,JavaScript
12616,Python
12616,SQL
12616,TypeScript
12617,Python
12617,Rust
12617,Scala
12617,TypeScript
12618,Bash/Shell/PowerShell
12618,C#
12618,Go
12618,JavaScript
12621,Bash/Shell/PowerShell
12621,HTML/CSS
12621,JavaScript
12621,PHP
12621,Python
12621,SQL
12621,Other(s):
12625,Bash/Shell/PowerShell
12625,HTML/CSS
12625,JavaScript
12625,SQL
12626,Bash/Shell/PowerShell
12626,C
12626,C++
12626,JavaScript
12626,Python
12626,Scala
12627,C
12627,C++
12627,C#
12627,HTML/CSS
12627,Java
12627,JavaScript
12627,PHP
12627,SQL
12627,TypeScript
12628,C#
12628,HTML/CSS
12628,JavaScript
12628,SQL
12628,TypeScript
12633,HTML/CSS
12633,JavaScript
12633,Ruby
12634,C#
12634,HTML/CSS
12634,JavaScript
12634,SQL
12634,Other(s):
12639,C
12639,HTML/CSS
12639,JavaScript
12639,Objective-C
12639,PHP
12639,SQL
12639,WebAssembly
12640,Python
12641,Bash/Shell/PowerShell
12641,C++
12641,C#
12641,HTML/CSS
12641,Java
12641,JavaScript
12641,Ruby
12641,Rust
12641,Scala
12641,SQL
12641,TypeScript
12641,Other(s):
12642,Bash/Shell/PowerShell
12642,HTML/CSS
12642,Java
12642,JavaScript
12642,Python
12642,SQL
12643,Bash/Shell/PowerShell
12643,C#
12643,F#
12643,HTML/CSS
12643,JavaScript
12643,SQL
12644,C++
12644,HTML/CSS
12644,Java
12644,JavaScript
12644,TypeScript
12646,HTML/CSS
12646,JavaScript
12647,Bash/Shell/PowerShell
